Views,Likes,Shares,Comments,Like_Rate,Comment_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_Norm,Platform_TikTok,Platform_Twitter,Platform_YouTube,Hashtag_#Comedy,Hashtag_#Dance,Hashtag_#Education,Hashtag_#Fashion,Hashtag_#Fitness,Hashtag_#Gaming,Hashtag_#Music,Hashtag_#Tech,Hashtag_#Viral,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA
0.8313463266502605,0.6786529497509171,0.5312231050977724,0.3867533766883442,0.0817848230594525,0.005898319911157393,0.6561314559502235,0.06752411664608289,0.8038487395608588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.829828381855516,0.4299884668983966,0.6585673398314753,0.5446923461730866,0.05189737221573323,0.008328060097389659,0.4428016934602205,0.045630000750234476,0.8301555685493072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7310270014215097,0.654048999663618,0.39400156115525486,0.7244622311155579,0.08953008839879589,0.012564383801381923,0.6645492299451901,0.07770457183557121,0.7064238433259873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17657365724225504,0.2535580419356389,0.11643616276044273,0.736128064032016,0.13903821025293267,0.051050025738194525,0.29871816507568477,0.14023100608300126,0.17114537436549168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2584052864182676,0.27189287030066156,0.8699137361647619,0.9426913456728364,0.10333428961055395,0.0453333629948073,0.33445105621143306,0.10875181711795681,0.25870380573166446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11792215872570108,0.1674522257284275,0.9799351520124892,0.6529264632316159,0.13464246557828088,0.06627713847362433,0.212207148045697,0.1461960940477115,0.11430332967619507,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.40836790269013545,0.6347450703999744,0.4520345055340952,0.6727363681840921,0.15424158468605756,0.020709062420030407,0.6421226217816552,0.1333898227981664,0.39578854959061366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4290746145320013,0.9923032564993833,0.9606008446250225,0.6034217108554277,0.22966983186774076,0.017694723396402146,0.963337099839312,0.19057078210162917,0.41463180775337083,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7778672189693873,0.01630652421150427,0.6937733923103097,0.8540670335167584,0.0020673203428964743,0.01393110184222892,0.09217728503400861,0.010085601688438873,0.7521385053010584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8125572205066998,0.7596709862403691,0.45994035586333887,0.5047323661830916,0.09365161617686406,0.007878732048776562,0.7411695001063916,0.07803640379232908,0.8128835407340211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9165249393649245,0.9318205481426901,0.6908212076936933,0.17970985492746375,0.10195429282952084,0.002479459218354741,0.8690851792881304,0.0812003013948163,0.8856799885236013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8196827245212643,0.39058370308670654,0.3760282609130757,0.9819109554777389,0.04771705309243878,0.015208867297373602,0.44678220546045533,0.046608118750858844,0.7944139227734707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.32083570890483226,0.6255446186868283,0.4575585933590857,0.6144472236118059,0.19243554587453407,0.023944476554319662,0.6283504171283083,0.1652854473652558,0.31095680621252975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4900560897144916,0.7414663057233017,0.5409803254408262,0.3414307153576789,0.15062300374434895,0.008781680504240087,0.7095216781985341,0.12318964104799039,0.47356132627455094,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6127451277078994,0.2477754729372567,0.4404259151772311,0.5339469734867434,0.04038548509116284,0.011022529417089925,0.27488645451944027,0.03828324550621284,0.5938605452218129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.050868904364232505,0.42578769482131706,0.2031403238396413,0.41518759379689846,0.7263767192649171,0.0896837096059597,0.42708142256528403,0.6238462254803986,0.04915228572719574,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4051813080552351,0.048018549071745506,0.546924724295979,0.8347973986993497,0.01183352675200957,0.025898068477752344,0.11946305277755358,0.025122410352675706,0.3917795428124163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6896573568473553,0.3300649537875026,0.5006204591397634,0.3899349674837419,0.04785459356207614,0.007157745717219552,0.3370723242521407,0.04174252086139177,0.6668462700309042,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.625658754550909,0.5970682695542137,0.8473070071853172,0.7432516258129065,0.09533138396442513,0.015035367352016358,0.6140701010353,0.0837720021952781,0.6063757745454778,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7831170806717854,0.06985135113488923,0.7283389708384204,0.07865932966483241,0.008901735814003633,0.001261608187031275,0.07014872807049724,0.007609298911367746,0.7572147227294141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.11238077253786893,0.44690768713258266,0.22495646778616174,0.21050525262631317,0.37471331756920834,0.022359093189594937,0.4276665761726918,0.306987658943316,0.10893290045791168,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.870563330214324,0.8996480001281456,0.6343294037587814,0.5655227613806904,0.10358649899003793,0.008245529210102253,0.8749789051207361,0.08603970353666131,0.8412649347782101,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.13895610428062855,0.9493965144404044,0.9839781438264316,0.07275637818909454,0.6520421014679125,0.006342406532954872,0.8753824593327415,0.514178560016711,0.13468835825117623,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.982121983528564,0.39404163129314906,0.532053719752617,0.2977088544272136,0.040220941505595104,0.0038434500870713753,0.38722860979242635,0.03371985481231047,0.9518417780427286,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8728650622934362,0.42405772958080384,0.21227708504293175,0.36326163081540774,0.04867444926832638,0.0052773206111381915,0.4207364497501632,0.0412227211968434,0.8731944080684736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3695418849065366,0.64495466850342,0.3564537757940876,0.975487743871936,0.17282813062629265,0.03311833657515641,0.679229431575549,0.15560414400406328,0.3581603509293321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.32505060824717724,0.18289977414342692,0.7737525769069111,0.05612806403201601,0.05565227426896801,0.0021539639602847858,0.17164994973915723,0.044755421825813275,0.3253524710495014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9362176705398065,0.6223870316679748,0.03307447511158257,0.10189094547273636,0.06665856384195572,0.0013696800778761212,0.5784711165244444,0.05288635176203996,0.9073536562328152,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.26689661795282427,0.311702093578305,0.8494085623361287,0.3658829414707354,0.1147778078720421,0.01705052818732706,0.31804474315608744,0.10023885939158067,0.26719556326270794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46391068093260396,0.1831160197984911,0.8959229830074255,0.8888844422211106,0.03929773091222269,0.024146693934579883,0.2481876747206304,0.04553871555371064,0.44829568049531493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
